82.0143311024,1.3906875000,2.0062500000
82.1741042137,1.3903125000,2.0056875000
82.3352272511,1.3897500000,2.0053125000
82.4955160618,1.3890000000,2.0049375000
82.6558179855,1.3886250000,2.0045625000
82.8146278858,1.3878750000,2.0041875000
82.9722170830,1.3875000000,2.0038125000
83.1296167374,1.3869375000,2.0034375000
83.2871949673,1.3863750000,2.0030625000
83.4447593689,1.3858125000,2.0026875000
83.6027863026,1.3852500000,2.0023125000
83.7610921860,1.3846875000,2.0017500000
83.9219782352,1.3841250000,2.0013750000
84.0802407265,1.3835625000,2.0010000000
84.2394721508,1.3830000000,2.0006250000
84.3975558281,1.3824375000,2.0002500000
84.5560367107,1.3818750000,1.9996875000
84.7161586285,1.3813125000,1.9993125000
84.8769745827,1.3807500000,1.9989375000
85.0392498970,1.3801875000,1.9985625000
85.2010710239,1.3796250000,1.9981875000
85.3655979633,1.3790625000,1.9976250000
85.5269670486,1.3785000000,1.9972500000
85.6892445087,1.3779375000,1.9968750000
85.8517184258,1.3773750000,1.9963125000
86.0135407448,1.3768125000,1.9959375000
86.1755144596,1.3762500000,1.9955625000
86.3375542164,1.3756875000,1.9951875000
86.4995298386,1.3751250000,1.9946250000
